id,platform,institution,title,url,class_type,description,rating,rating_max,num_reviews,difficulty,duration,skills,prereqs,cost_type
coursera-1,coursera,google,google cybersecurity,https://www.coursera.org/professional-certificates/google-cybersecurity,professional certificate,this is your path to a career in cybersecurity. in this certificate program you’ll learn in-demand skills that can have you job-ready in less than 6 months. no degree or experience required.,4.8,5,17.1k,beginner,3 - 6 months,network security - python programming - linux - cloud computing - algorithms - audit - computer programming - computer security incident management - cryptography - databases - leadership and management - network architecture - risk management - sql,none,paid 
coursera-2,coursera,google,google data analytics,https://www.coursera.org/professional-certificates/google-data-analytics,professional certificate,this is your path to a career in data analytics. in this program you’ll learn in-demand skills that will have you job-ready in less than 6 months. no degree or experience required.,4.8,5,134.1k,beginner,3 - 6 months,data analysis - r programming - sql - business communication - spreadsheet software - business analysis - data visualization - data management - general statistics - big data - communication - computer programming - data science - data visualization software - databases - exploratory data analysis - extract - transform - load - leadership and management - microsoft excel - problem solving - small data - statistical programming - tableau software,no degree or prior experience required,paid 
coursera-3,coursera,google,google project management:,https://www.coursera.org/professional-certificates/google-project-management,professional certificate,start your path to a career in project management. in this program you’ll learn in-demand skills that will have you job-ready in less than six months. no degree or experience is required.,4.8,5,97.9k,beginner,3 - 6 months,project management - strategy and operations - leadership and management - communication - business communication - collaboration - agile software development - software engineering - entrepreneurship - scrum (software development) - planning - supply chain and logistics - change management - finance - organizational development - product management - risk management - budget management - influencing - culture - emotional intelligence - people management - problem solving - procurement,no degree or prior experience required,paid 
coursera-4,coursera,google,google digital marketing & e-commerce,https://www.coursera.org/professional-certificates/google-digital-marketing-ecommerce,professional certificate,this is your path to a career in digital marketing. in this program you’ll learn in-demand skills that can have you job-ready in less than 6 months. no degree or experience required.,4.8,5,21.7k,beginner,3 - 6 months,digital marketing - marketing - marketing management - media strategy & planning - sales - e-commerce - data analysis - social media - search engine optimization - advertising - communication - persona research - strategy - web design - web development - web development tools - writing - data management - market analysis,no prior experience required to get started.,paid 
coursera-5,coursera,google,google it support,https://www.coursera.org/professional-certificates/google-it-support,professional certificate,this is your path to a career in it. in this program you’ll learn in-demand skills that will have you job-ready in less than 6 months. no degree or experience required.,4.8,5,181.8k,beginner,3 - 6 months,computer networking - network architecture - network model - networking hardware - network analysis - computer architecture - critical thinking - problem solving - communication - human computer interaction - network security - linux - system security - cloud computing - computer programming - customer support - cryptography - leadership and management - operating systems,no degree or prior experience required,paid 
coursera-6,coursera,ibm,ibm data science,https://www.coursera.org/professional-certificates/ibm-data-science,professional certificate,prepare for a career as a data scientist. develop in-demand skills and hands-on experience to get job-ready in as little as 5 months. no prior experience required.,4.6,5,119.3k,beginner,3 - 6 months,python programming - data science - machine learning - data analysis - data visualization - algorithms - human learning - statistical programming - decision making - machine learning algorithms - statistical machine learning - statistical visualization - computer programming - data analysis software - data management - data mining - exploratory data analysis - plot (graphics) - applied machine learning - customer analysis - r programming - data model - data structures - database administration - database application - databases - deep learning - sql - general statistics - probability & statistics - regression - reinforcement learning - big data - cloud computing - ibm cloud - writing,none,paid 
coursera-7,coursera,google,google ux design,https://www.coursera.org/professional-certificates/google-ux-design,professional certificate,this is your path to a career in ux design. in this program you’ll learn in-demand skills that will have you job-ready in less than 6 months. no degree or experience required.,4.8,5,74.1k,beginner,3 - 6 months,user experience - user experience design - user research - audit - collaboration - human computer interaction - planning - product design - product development - social media - web design - web development tools,no degree or prior experience required,paid 
coursera-8,coursera,ibm,ibm data analyst,https://www.coursera.org/professional-certificates/ibm-data-analyst,professional certificate,prepare for a career as a data analyst. gain the in-demand skills and hands-on experience to get job-ready in as little as 4 months. no prior experience required.,4.6,5,71.7k,beginner,3 - 6 months,python programming - data visualization - microsoft excel - spreadsheet software - data analysis - statistical visualization - plot (graphics) - statistical programming - databases - sql - data management - data structures - exploratory data analysis - machine learning - business analysis - computer programming - data analysis software - database administration - database application - data mining - data science - general statistics - nosql - r programming - cloud computing - data visualization software - ibm cloud - interactive data visualization - machine learning algorithms - probability & statistics - regression,no degree or prior experience required. all you need is basic computer literacy high school math and comfort with numbers.,paid 
coursera-9,coursera,multiple educators,machine learning,https://www.coursera.org/specializations/machine-learning-introduction,specialization,#breakintoai with machine learning specialization. master fundamental ai concepts and develop practical machine learning skills in the beginner-friendly 3-course program by ai visionary andrew ng,4.9,5,18k,beginner,1 - 3 months,machine learning - machine learning algorithms - applied machine learning - algorithms - deep learning - machine learning software - artificial neural networks - human learning - python programming - regression - statistical machine learning - mathematics - tensorflow - critical thinking - network model - reinforcement learning,basic coding (for loops functions if/else statements) &amp; high school-level math (arithmetic algebra) other math concepts will be explained,paid 
coursera-10,coursera,ibm,introduction to data science,https://www.coursera.org/specializations/introduction-data-science,specialization,launch your career in data science. gain foundational data science skills to prepare for a career or further advanced learning in data science.,4.6,5,85.2k,beginner,3 - 6 months,data science - python programming - data analysis - data analysis software - data management - r programming - computer programming - data mining - data structures - database administration - database application - databases - sql - data model - machine learning - statistical machine learning - big data - cloud computing - deep learning - ibm cloud - regression - writing,none,paid 
coursera-11,coursera,ibm,ibm devops and software engineering,https://www.coursera.org/professional-certificates/devops-and-software-engineering,professional certificate,launch your devops and software engineering career. master devops agile scrum ci/cd and cloud native with hands-on job-ready skills.,4.6,5,43.4k,beginner,3 - 6 months,devops - software engineering - cloud computing - computer programming - application development - python programming - software architecture - cloud applications - continuous delivery - continuous integration - software engineering tools - agile software development - programming principles - security engineering - software testing - cloud infrastructure - kubernetes - cloud-based integration - microarchitecture - full-stack web development - cloud platforms - communication - ibm cloud - scrum (software development) - software security - cloud storage - docker (software) - linux - technical product management - collaboration - leadership and management - data analysis - mergers & acquisitions,only basic compter and it literacy is required. no prior programming experience or college degree is required.,paid 
coursera-12,coursera,ibm,ibm full stack software developer,https://www.coursera.org/professional-certificates/ibm-full-stack-cloud-developer,professional certificate,prepare for a career as a full stack developer. gain the in-demand skills and hands-on experience to get job-ready in less than 4 months. no prior experience required.,4.6,5,41.3k,beginner,3 - 6 months,cloud computing - python programming - cloud applications - ibm cloud - application development - computer programming - cloud infrastructure - devops - web development - cloud management - cloud platforms - javascript - software architecture - cloud api - cloud storage - cloud-based integration - full-stack web development - software engineering - continuous delivery - continuous integration - docker (software) - software as a service - microarchitecture - django (web framework) - database application - databases - kubernetes - programming principles - sql - software engineering tools - data management - nosql - collaboration - computer science - data analysis - leadership and management - mergers & acquisitions - react (web framework),none,paid 
coursera-13,coursera,ibm,key technologies for business,https://www.coursera.org/specializations/key-technologies-for-business,specialization,get ahead with key business technologies. gain foundational understanding of key technologies driving modern businesses,4.7,5,81.7k,beginner,1 - 3 months,algorithms - applied machine learning - artificial neural networks - computer vision - deep learning - human learning - machine learning - machine learning algorithms - machine learning software - cloud computing - data science - human computer interaction - big data - data analysis - data mining - cloud applications - cloud infrastructure - cloud platforms - cloud storage - devops - ibm cloud - regression - writing,no special background or skills are needed excpet basic computer literacy.,paid 
coursera-14,coursera,ibm,data science fundamentals with python and sql,https://www.coursera.org/specializations/data-science-fundamentals-python-sql,specialization,build the foundation for your data science career. develop hands-on experience with jupyter python sql. perform statistical analysis on real data sets.,4.6,5,59.4k,beginner,3 - 6 months,python programming - data analysis - general statistics - probability & statistics - basic descriptive statistics - statistical analysis - statistical tests - mathematical theory & analysis - statistical programming - computer programming - data analysis software - data visualization - data science - probability distribution - r programming - data management - data structures - database administration - database application - databases - sql - cloud computing - ibm cloud,just basic computer literacy and willingness to self-learn online. no prior knowledge of computer science or programming languages required.,paid 
coursera-15,coursera,ibm,ibm data engineering,https://www.coursera.org/professional-certificates/ibm-data-engineer,professional certificate,prepare for a career as a data engineer. gain the in-demand skills and hands-on experience to get job-ready in less than 5 months. no prior experience required.,4.6,5,46.4k,beginner,3 - 6 months,data management - databases - database administration - extract - transform - load - big data - sql - apache - python programming - database design - distributed computing architecture - data architecture - database application - nosql - data structures - data model - data warehousing - cloud computing - database theory - data engineering - machine learning - data visualization - computer programming - cloud storage - ibm cloud - data mining - cloud applications - data analysis - data analysis software - leadership and management - process analysis - kubernetes - postgresql - problem solving - devops tools - business intelligence - data visualization software - linux - network security - statistical programming - data science,basic computer skills and a grounding in it systems. comfort working in either linux windows or macos. no prior programming or data skills needed.,paid 
coursera-16,coursera,university of virginia darden school foundation,ibm & darden digital strategy,https://www.coursera.org/specializations/digital-strategy,specialization,get ahead with key business and technical skills. understand how current technologies are changing industry and create strategy to transform your business,4.7,5,29.9k,beginner,3 - 6 months,business analysis - business transformation - strategy - cloud computing - data analysis - strategy and operations - applied machine learning - entrepreneurship - leadership and management - algorithms - artificial neural networks - computer vision - deep learning - human learning - innovation - machine learning - machine learning algorithms - machine learning software - marketing - sales - data visualization - research and design - human computer interaction - business design - business development - customer analysis - product strategy - market analysis - data management - data mining - databases - python programming - sql - cloud applications - cloud infrastructure - cloud platforms - cloud storage - data science - devops - ibm cloud - nosql - r programming - microsoft excel,interest and experience in technology or business strategy is suggested but not required.,paid 
coursera-17,coursera,ibm,ibm data analytics with excel and r,https://www.coursera.org/professional-certificates/ibm-data-analyst-r-excel,professional certificate,prepare for a career in data analytics. gain the in-demand skills and hands-on experience to get job-ready in less than 3 months. no prior experience required.,4.7,5,20k,beginner,3 - 6 months,data analysis - r programming - computer programming - data visualization - data management - statistical programming - databases - plot (graphics) - exploratory data analysis - statistical visualization - data analysis software - data structures - statistical analysis - microsoft excel - sql - basic descriptive statistics - general statistics - interactive data visualization - database application - extract - transform - load - spreadsheet software - visualization (computer graphics) - programming principles - database administration - database design - database theory - computer programming tools - data mining - data visualization software - visual design - business analysis - python programming - data science - nosql,no prior experience or degrees required.,paid 
coursera-18,coursera,ibm,ibm applied ai,https://www.coursera.org/professional-certificates/applied-artifical-intelligence-ibm-watson-ai,professional certificate,kickstart your career in artificial intelligence. learn python build a chatbot explore machine learning and computer vision and leverage ibm watson.,4.6,5,46.3k,beginner,3 - 6 months,machine learning - deep learning - machine learning algorithms - artificial neural networks - python programming - cloud computing - computer vision - human learning - ibm cloud - human computer interaction - applied machine learning - algorithms - machine learning software - natural language processing - computer programming - cloud api - cloud applications - computer programming tools - application development - visualization (computer graphics) - data analysis - cloud-based integration - software as a service - interactive data visualization - data science,none,paid 
coursera-19,coursera,ibm,data analysis and visualization foundations,https://www.coursera.org/specializations/data-analysis-visualization-foundations,specialization,get ahead w/ data analysis & visualization skills. enhance your career by learning to analyze data using excel spreadsheets and create stunning visualizations and interactive dashboards with cognos.,4.7,5,19.4k,beginner,3 - 6 months,microsoft excel - data visualization - spreadsheet software - data analysis - plot (graphics) - databases - python programming - sql - statistical visualization - business analysis - data management - data mining - data science - interactive data visualization - nosql - r programming - data visualization software,all you need to get started is basic computer literacy high school math comfort working with numbers willingness to self-learn online.,paid 
coursera-20,coursera,deeplearning.ai,generative ai for everyone,https://www.coursera.org/learn/generative-ai-for-everyone,course,none,4.9,5,284,beginner,1 - 4 weeks,strategy,no prior knowledge of ai or coding skills required.,paid 
coursera-21,coursera,ibm,ibm back-end development,https://www.coursera.org/professional-certificates/ibm-backend-development,professional certificate,prepare for a career as a back-end developer.. gain the in-demand skills and hands-on experience to get job-ready in less than 6 months.,4.6,5,36.8k,beginner,3 - 6 months,application development - software engineering - python programming - computer programming - software architecture - devops - software engineering tools - cloud applications - cloud computing - security engineering - programming principles - full-stack web development - web development - cloud infrastructure - cloud-based integration - microarchitecture - agile software development - communication - ibm cloud - kubernetes - software security - data management - database application - databases - docker (software) - linux - sql - technical product management - collaboration - django (web framework) - leadership and management - data analysis - mergers & acquisitions,entry-level developers who are beginner learners or professionals looking to increase their knowledge or who are switching to a new career,paid 
coursera-22,coursera,ibm,ibm ai foundations for business,https://www.coursera.org/specializations/ibm-ai-foundations-for-business,specialization,13310 already enrolled,4.7,5,77.4k,beginner,1 - 3 months,machine learning - data analysis - deep learning - applied machine learning - data management - leadership and management - machine learning algorithms - algorithms - artificial neural networks - business process management - computer vision - data architecture - human learning - machine learning software - data science - strategy and operations - human computer interaction - business transformation - cloud computing - strategy - big data - data mining - innovation - regression - writing,none,paid 
coursera-23,coursera,deeplearning.ai,deep learning,https://www.coursera.org/specializations/deep-learning,specialization,become a machine learning expert. master the fundamentals of deep learning and break into ai. recently updated with cutting-edge techniques!,4.8,5,141.6k,intermediate,3 - 6 months,machine learning - deep learning - artificial neural networks - machine learning algorithms - applied machine learning - python programming - machine learning software - network model - algorithms - computer programming - computer vision - network architecture - natural language processing - tensorflow - human learning - data analysis - data model - exploratory data analysis - organizational development - process analysis - strategy - computational logic - mathematics - mathematical theory & analysis - linear algebra - regression - calculus,intermediate python skills: basic programming understanding of for loops if/else statements data structures a basic grasp of linear algebra &amp; ml,paid 
coursera-24,coursera,ibm,data engineering foundations,https://www.coursera.org/specializations/data-engineering-foundations,specialization,build the foundation for a data engineering career. develop hands-on experience with python sql and relational databases and master the fundamentals of the data engineering ecosystem.,4.6,5,45.2k,beginner,3 - 6 months,data management - python programming - data structures - databases - data engineering - database application - sql - database administration - database design - extract - transform - load - computer programming - data architecture - database theory - data mining - data model - data analysis - data analysis software - leadership and management - data warehousing - postgresql - big data - ibm cloud - network security - nosql - cloud computing - data science,basic computer &amp; it literacy and working experience on one or more operating systems. no prior knowledge or experience of data engineering needed.,paid 
coursera-25,coursera,ibm,applied data science,https://www.coursera.org/specializations/applied-data-science,specialization,get hands-on skills for a career in data science. learn python analyze and visualize data. apply your skills to data science and machine learning.,4.6,5,48.7k,beginner,3 - 6 months,python programming - data visualization - statistical programming - data analysis - machine learning - statistical visualization - plot (graphics) - algorithms - computer programming - data science - exploratory data analysis - general statistics - machine learning algorithms - probability & statistics - regression,none,paid 
coursera-26,coursera,ibm,applied software engineering fundamentals,https://www.coursera.org/specializations/software-engineering-fundamentals,specialization,build the foundation of your career in software. develop hands-on experience with git github linux and python and learn the fundamentals of software engineering.,4.6,5,36.2k,beginner,3 - 6 months,python programming - computer programming - software engineering - application development - programming principles - software architecture - software engineering tools - agile software development - communication - full-stack web development - technical product management - collaboration - leadership and management - linux - data analysis - mergers & acquisitions,basic information technology and computer literacy. no prior degeree or knowledge / experience of software engineering is required.,paid 
coursera-27,coursera,deeplearning.ai,generative ai with large language models,https://www.coursera.org/learn/generative-ai-with-llms,course,none,4.8,5,1.4k,intermediate,1 - 4 weeks,machine learning - natural language processing - python programming,this is an intermediate course so you should have some experience coding in python to get the most out of it.,paid 
coursera-28,coursera,google,google advanced data analytics,https://www.coursera.org/professional-certificates/google-advanced-data-analytics,professional certificate,learn in-demand skills like statistical analysis python regression models and machine learning in less than 6 months.,4.7,5,2.3k,advanced,3 - 6 months,communication - computer programming - data analysis - data visualization - exploratory data analysis - general statistics - machine learning - planning - probability distribution - project management - python programming - regression - statistical analysis - tableau software,prior knowledge of foundational analytical principles skills and tools.,paid 
coursera-29,coursera,ibm,devops cloud and agile foundations,https://www.coursera.org/specializations/devops-cloud-and-agile-foundations,specialization,12395 already enrolled,4.7,5,7.8k,beginner,3 - 6 months,devops - cloud computing - software engineering - agile software development - continuous delivery - continuous integration - scrum (software development) - cloud applications - cloud infrastructure - cloud platforms - cloud storage - ibm cloud - leadership and management,only basic computer literacy needed. this specialization is suitable for anyone with or without a college degree or prior programming experience.,paid 
coursera-30,coursera,vanderbilt university,prompt engineering,https://www.coursera.org/specializations/prompt-engineering,specialization,become a prompt engineering expert. master prompt engineering patterns techniques and approaches to effectively leverage generative ai,4.8,5,1.8k,beginner,1 - 3 months,creativity - data analysis - problem solving - writing,no prior experience is necessary. </span></span><span><u><strong><span>a chatgpt+ subscription is required</span></strong></u></span><span><span>.,paid 
coursera-31,coursera,ibm,ibm it support,https://www.coursera.org/professional-certificates/ibm-technical-support,professional certificate,prepare for a career as an it support specialist. gain the in-demand skills and hands-on experience to get job-ready in as little as 3 months. no prior experience required.,4.7,5,6.7k,beginner,3 - 6 months,customer success - cloud computing - computer networking - strategy and operations - operating systems - cloud storage - cloud applications - leadership and management - system security - customer support - computer programming - cyberattacks - cloud infrastructure - cloud platforms - databases - devops - networking hardware - cryptography - ibm cloud - information technology - network architecture - network security - security engineering - software engineering,this program is designed for those wanting to start a new career or switch to a career in it and does not require any prior experience or degree.,paid 
coursera-32,coursera,ibm,cloud application development foundations,https://www.coursera.org/specializations/ibm-cloud-application-development-foundations,specialization,kickstart your career as a cloud native developer. learn the foundational front-end and back-end skills for developing and deploying applications on cloud.,4.6,5,6.2k,beginner,3 - 6 months,cloud computing - cloud applications - ibm cloud - javascript - cloud infrastructure - cloud platforms - devops - cloud management - computer programming - web development - cloud api - continuous integration - cloud storage - software as a service - continuous delivery - programming principles - nosql - computer science - react (web framework),computer literacy basic knowledge of computing and it familiarity working with at least one operating system i.e. macos or windows or linux.,paid 
coursera-33,coursera,meta,meta front-end developer,https://www.coursera.org/professional-certificates/meta-front-end-developer,professional certificate,launch your career as a front-end developer. build job-ready skills for an in-demand career and earn a credential from meta. no degree or prior experience required to get started.,4.7,5,14.9k,beginner,3 - 6 months,html and css - javascript - front-end web development - react (web framework) - web development - user experience - algorithms - computer science - web design - application development - computer programming - software engineering - web development tools - collaboration - communication - data structures - human computer interaction - interactive design - linux - problem solving - product design - software engineering tools - software testing,none,paid 
coursera-34,coursera,multiple educators,ibm and isc2 cybersecurity specialist,https://www.coursera.org/professional-certificates/ibm-isc2-cybersecurity-specialist,professional certificate,launch your career as a cybersecurity specialist. gain the in-demand skills and hands-on experience to get job-ready in less than 4 months. no prior experience required.,4.7,5,6.6k,beginner,3 - 6 months,cloud computing - system security - computer security incident management - computer networking - risk management - cloud storage - operating systems - leadership and management - network security - cloud platforms - network architecture - networking hardware - cloud applications - cloud infrastructure - computer programming - cyberattacks - databases - devops - security engineering - cryptography - ibm cloud - operations management - software engineering,none,paid 
coursera-35,coursera,skillup edtech,ibm it project manager,https://www.coursera.org/professional-certificates/ibm-it-project-manager,professional certificate,prepare for career as an it project manager. develop in-demand skills and hands-on experience to get job ready in less than 3 months. no prior experience required,4.8,5,2.5k,beginner,3 - 6 months,software engineering - agile software development - computer programming - software engineering tools - application development - programming principles - software architecture - communication - cloud applications - full-stack web development - scrum (software development) - technical product management - leadership and management - project management - cloud computing - databases - ibm cloud - information technology - operating systems - python programming - risk management,none,paid 
coursera-36,coursera,google,foundations of cybersecurity,https://www.coursera.org/learn/foundations-of-cybersecurity,course,this course is part of google cybersecurity professional certificate,4.9,5,12.2k,beginner,1 - 4 weeks,linux - computer programming - leadership and management - sql,none,paid 
coursera-37,coursera,ibm,ai foundations for everyone,https://www.coursera.org/specializations/ai-foundations-for-everyone,specialization,none,4.7,5,13.1k,beginner,3 - 6 months,human learning - machine learning - artificial neural networks - deep learning - machine learning algorithms - human computer interaction - natural language processing - algorithms - applied machine learning - cloud computing - computer vision - ibm cloud - machine learning software - interactive data visualization - computer programming - data science,none,paid 
coursera-38,coursera,google,foundations of project management,https://www.coursera.org/learn/project-management-foundations,course,1560377 already enrolled,4.9,5,74.1k,beginner,1 - 4 weeks,project management - strategy and operations - business communication - change management - organizational development - communication - culture - emotional intelligence - influencing - leadership and management - people management - planning,none,paid 
coursera-39,coursera,ibm,information technology (it) and cloud fundamentals,https://www.coursera.org/specializations/it-cloud-fundamentals,specialization,kickstart a new it and cloud career . master hardware operating systems programming database networking storage cybersecurity and cloud computing essentials.,4.7,5,6.2k,beginner,3 - 6 months,cloud computing - computer networking - operating systems - cloud storage - system security - cloud applications - cyberattacks - cloud infrastructure - cloud platforms - databases - devops - networking hardware - computer programming - cryptography - ibm cloud - network architecture - network security - security engineering - software engineering,only basic computer literacy is required. thisspecializationis suitable for anyone with or without a college degree orpriorprogrammingexperience.,paid 
coursera-40,coursera,google,foundations: data data everywhere,https://www.coursera.org/learn/foundations-data,course,this course is part of google data analytics professional certificate,4.8,5,94.4k,beginner,1 - 3 months,data analysis - sql - data visualization - business analysis - spreadsheet software - data science - databases - microsoft excel,no prior experience with spreadsheets or data analytics required. all you need is high school level math and curiosity about how things work.,paid 
coursera-41,coursera,ibm,ibm data warehouse engineer,https://www.coursera.org/professional-certificates/data-warehouse-engineering,professional certificate,prepare for a career as a data warehouse engineer. gain the in-demand skills and hands-on experience to get job-ready in less than 3 months. no prior experience required.,4.7,5,3.7k,beginner,3 - 6 months,data management - database administration - databases - sql - database application - extract - transform - load - data warehousing - data structures - database design - data engineering - computer programming - data analysis - data architecture - database theory - apache - python programming - leadership and management - professional development - big data - data model - data analysis software - distributed computing architecture - business analysis - postgresql - devops tools - machine learning - problem solving - cloud computing - linux - ibm cloud - network security - nosql - business intelligence - data science,this program is suitable for those with or without college degrees. no prior programming or data engineering background required.,paid 
coursera-42,coursera,microsoft,microsoft power bi data analyst,https://www.coursera.org/professional-certificates/microsoft-power-bi-data-analyst,professional certificate,launch your career as a power bi analyst. learn the in-demand business intelligence skills that will have you job-ready in less than 5 months. no prior experience required to get started.,4.6,5,1k,beginner,3 - 6 months,data analysis - data management - data mining - data model - data visualization - extract - transform - load - microsoft excel - power bi - sql,no prior experience or prerequisites required to get started.,paid 
coursera-43,coursera,ibm,ibm front-end developer,https://www.coursera.org/professional-certificates/ibm-frontend-developer,professional certificate,prepare for a career as a front-end developer. gain the in-demand skills and hands-on experience to get job-ready in less than 3 months.,4.6,5,1.6k,beginner,3 - 6 months,software engineering - cloud applications - application development - computer programming - software engineering tools - cloud computing - ibm cloud - programming principles - web development - agile software development - cloud api - cloud infrastructure - cloud management - cloud platforms - communication - devops - full-stack web development - software architecture - continuous integration - software as a service - continuous delivery - front-end web development - leadership and management - technical product management - collaboration - javascript - nosql - mergers & acquisitions - python programming - react (web framework) - strategy - user experience,none,paid 
coursera-44,coursera,google,google it automation with python,https://www.coursera.org/professional-certificates/google-it-automation,professional certificate,learn in-demand skills like python git and it automation to advance your career,4.7,5,42.2k,beginner,3 - 6 months,cloud computing - cloud platforms - collaboration - computer programming - data structures - google cloud platform - leadership and management - problem solving - python programming,none,paid 
coursera-45,coursera,ibm,ibm cybersecurity analyst,https://www.coursera.org/professional-certificates/ibm-cybersecurity-analyst,professional certificate,get ready to launch your career in cybersecurity. build job-ready skills for an in-demand role in the field no degree or prior experience required.,4.6,5,21.8k,beginner,3 - 6 months,cryptography - python programming - linux - network security - security strategy - software security - system software - computer security incident management - networking hardware - security software - cloud computing - cyberattacks - devops - mobile security - computer programming - databases - leadership and management - operating systems - sql - system security,no degree or prior experience required. you should be comfortable working with computers.,paid 
coursera-46,coursera,deeplearning.ai,supervised machine learning: regression and classification,https://www.coursera.org/learn/machine-learning,course,this course is part of machine learning specialization,4.9,5,15.2k,beginner,1 - 4 weeks,machine learning - machine learning algorithms - regression - applied machine learning - algorithms - statistical machine learning - mathematics - critical thinking - machine learning software - python programming,basic coding (for loops functions if/else statements) &amp; high school-level math (arithmetic algebra)other math concepts will be explained,paid 
coursera-47,coursera,deeplearning.ai,ai for everyone,https://www.coursera.org/learn/ai-for-everyone,course,none,4.8,5,39.4k,beginner,1 - 4 weeks,data science - deep learning - machine learning - artificial neural networks - business transformation - human learning - planning - project management,,paid 
coursera-48,coursera,skillup edtech,ibm it scrum master,https://www.coursera.org/professional-certificates/ibm-it-scrum-master,professional certificate,advance your career in it as a scrum master. develop the in-demand skills and hands-on experience to get job-ready in 3 months,4.8,5,3.9k,beginner,3 - 6 months,devops - software engineering - computer programming - agile software development - programming principles - software engineering tools - application development - software architecture - communication - continuous delivery - cloud applications - continuous integration - full-stack web development - scrum (software development) - technical product management - leadership and management - project management - cloud computing - databases - ibm cloud - information technology - operating systems - python programming,no prior experience required to get started.,paid 
coursera-49,coursera,ibm,ibm applied devops engineering,https://www.coursera.org/professional-certificates/ibm-applied-devops-engineering,professional certificate,advance your career to high demand field of devops. build on your software development skills with the latest devops concepts tools and technologies to get job ready in less than 3 months.,4.7,5,4.1k,intermediate,3 - 6 months,devops - software engineering - cloud computing - continuous delivery - continuous integration - application development - cloud applications - software architecture - security engineering - kubernetes - computer programming - cloud infrastructure - cloud-based integration - microarchitecture - software testing - agile software development - ibm cloud - software engineering tools - docker (software) - scrum (software development) - software security - leadership and management,learners should be proficient in a programming language (e.g. python) linux commands &amp; shell scripting and version control (git/github),paid 
coursera-50,coursera,ibm,ibm ai engineering,https://www.coursera.org/professional-certificates/ai-engineer,professional certificate,launch your career as an ai engineer. learn how to provide business insights from big data using machine learning and deep learning techniques.,4.6,5,17.4k,intermediate,3 - 6 months,machine learning - deep learning - human learning - artificial neural networks - python programming - machine learning algorithms - applied machine learning - algorithms - machine learning software - regression - statistical machine learning - network model - mathematics - computer vision - apache - big data - data analysis - mathematical theory & analysis - computer programming - network architecture - data visualization - extract - transform - load - tensorflow - visualization (computer graphics) - customer analysis - decision making - natural language processing - data science,none,paid 
coursera-51,coursera,skillup edtech,ibm project manager,https://www.coursera.org/professional-certificates/ibm-project-manager,professional certificate,prepare for a career as a project manager. develop in-demand skills and hands-on experience to get job-ready in as little as 2 months. no prior experience required.,4.8,5,1.9k,beginner,3 - 6 months,software engineering - agile software development - scrum (software development) - business analysis - communication - leadership and management - project management - risk management,none,paid 
coursera-52,coursera,ibm,bi foundations with sql etl and data warehousing,https://www.coursera.org/specializations/bi-foundations-sql-etl-data-warehouse,specialization,springboard for bi analytics success. develop hands-on skills for building data pipelines warehouses reports and dashboards.,4.6,5,19.7k,beginner,3 - 6 months,data management - extract - transform - load - data warehousing - database administration - apache - computer programming - python programming - data analysis - data structures - databases - big data - database application - distributed computing architecture - cloud computing - data analysis software - devops tools - linux - machine learning - problem solving - sql - business intelligence - ibm cloud,none,paid 
coursera-53,coursera,university of pennsylvania,business foundations,https://www.coursera.org/specializations/wharton-business-foundations,specialization,solve real business problems. build a foundation of core business skills in marketing finance accounting and operations.,4.7,5,24.1k,beginner,3 - 6 months,accounting - finance - general accounting - decision making - financial accounting - strategy and operations - account management - accounts payable and receivable - cost accounting - leadership and management - strategy - cash management - communication - financial analysis - generally accepted accounting principles (gaap) - marketing - brand management - budget management - customer analysis - market analysis - marketing design - product marketing - product strategy - entrepreneurship - human resources - performance management - business analysis - digital marketing - estimation - mathematical theory & analysis - change management - human resources operations - organizational development - people management - operations management,none,paid 
coursera-54,coursera,deeplearning.ai,mathematics for machine learning and data science,https://www.coursera.org/specializations/mathematics-for-machine-learning-and-data-science,specialization,master the toolkit of ai and machine learning. mathematics for machine learning and data science is a beginner-friendly specialization where you’ll learn the fundamental mathematics toolkit of machine learning: calculus linear algebra statistics and probability.,4.6,5,1.3k,beginner,1 - 3 months,mathematics - algebra - linear algebra - machine learning - machine learning algorithms - calculus - differential equations - regression - artificial neural networks - mathematical theory & analysis - python programming - algorithms - critical thinking - dimensionality reduction - general statistics - probability & statistics - statistical analysis,<p data-text-variant="body2"><span><span>a high school level of mathematics and a beginner’s understanding of machine learning concepts will help you get the most out of this class.,paid 
coursera-55,coursera,google,technical support fundamentals,https://www.coursera.org/learn/technical-support-fundamentals,course,this course is part of google it support professional certificate,4.8,5,145.9k,beginner,1 - 3 months,communication - computer architecture - computer networking - customer support - networking hardware,none,paid 
coursera-56,coursera,ibm,it fundamentals for cybersecurity,https://www.coursera.org/specializations/it-fundamentals-cybersecurity,specialization,launch your career in cybersecurity. acquire the knowledge you need to work in cybersecurity,4.6,5,19.6k,beginner,3 - 6 months,cryptography - network security - linux - networking hardware - security software - system software - cloud computing - cyberattacks - databases - leadership and management - operating systems - sql - system security,none,paid 
